7.59619,7.61119,15.1186,7.58739,7.61849,7.59959,7.65159,7.60619,7.62219,7.60329,7.66539,7.63909,7.59459,7.60929,7.61159,7.59649,7.61959,7.59649,11.5165,7.64989,7.77819,7.87369,7.80379,7.86319,7.67479,7.70819,7.86859,7.69709,7.80019,7.89939,7.57969,7.58979,7.60829,7.61499,7.60029,7.61169,7.60729,7.63859,7.60879,7.63399,7.59409,7.60479,7.68579,7.61719,7.60469,7.60959,7.60489,7.61449,7.60609,7.64419
8.3991,8.3495,8.4087,8.3544,8.3427,8.3883,8.3616,8.3537,8.3338,8.343,8.3693,10.9306,8.3512,8.3577,8.3555,8.3515,8.3499,8.3618,8.346,8.4489,8.6345,8.6748,8.6011,8.6348,8.4188,8.5948,8.6784,8.5911,8.5822,9.39141,8.3619,8.3429,8.377,8.3803,8.4099,8.3545,8.3676,8.3647,8.3677,8.3765,8.3444,8.3876,8.4277,8.3509,8.3522,8.35,8.3581,8.3602,8.3738,8.3742
9.12021,9.1048,9.1529,9.11031,9.09971,9.12181,9.1173,9.10201,9.1055,9.1146,9.1128,9.13761,9.1061,9.22401,9.14511,9.10201,9.22831,9.1186,9.15581,9.21061,9.40951,9.38301,9.37641,9.39221,9.20811,9.33901,9.44291,9.31511,9.35411,9.41161,9.1147,9.0993,9.1106,9.1237,9.1193,9.1326,9.1145,9.16981,9.17001,9.135,9.161,9.0938,9.1004,9.1041,9.1722,9.1153,9.1238,9.1368,9.1284,9.1289
9.86721,9.85401,9.87561,9.87681,9.88951,9.87101,9.90511,9.87571,9.83251,9.86241,9.84001,9.86271,9.90571,9.88361,9.90531,9.85851,9.86251,9.85371,9.89251,10.0268,10.1849,10.1645,10.1529,10.1578,9.99681,10.0521,10.2208,10.1119,10.1454,10.1805,9.87041,9.86161,9.86581,9.85201,9.87781,9.87481,9.89521,9.86621,12.2696,9.88081,9.86831,9.86751,9.85731,9.85591,9.89561,9.86351,9.85721,9.89941,9.86401,9.87651
10.6396,10.6304,10.6243,10.6164,10.6257,10.6189,12.06,10.6277,10.6296,10.6544,10.6677,10.6122,10.6771,10.6127,10.6326,10.6218,10.754,10.6247,10.6709,10.8599,10.9259,11.0009,10.9507,10.9294,10.7796,10.946,10.9703,10.9025,10.8628,10.9033,10.6011,10.6345,10.6487,10.6612,10.6435,10.6316,10.601,10.6313,10.6135,10.6289,10.6185,10.6287,10.6326,10.605,10.6381,10.6354,10.6393,10.673,10.6203,10.6218
11.4165,11.3885,11.3803,11.3691,11.3759,11.4157,11.3632,11.4017,11.358,11.3743,16.1718,11.3898,11.3997,11.4171,11.4125,11.3961,11.393,11.437,11.4866,11.6636,11.6744,11.6691,11.7045,11.6962,11.5753,11.6631,11.7776,11.6786,11.6754,11.6928,11.3734,11.4025,11.3794,11.3686,11.386,11.5012,11.3691,11.3766,11.3729,11.3807,11.3553,11.4185,11.3853,11.3661,13.9269,11.3602,11.4403,11.3853,11.3679,11.4568
12.1975,12.1468,12.1088,12.1374,12.1584,12.1488,12.1234,12.1207,12.1291,12.2628,12.1219,12.1411,12.1353,12.2335,12.1331,12.1757,12.1747,12.1459,12.2289,12.4486,12.4418,12.4233,12.4826,12.4658,12.3911,12.4698,12.5043,12.486,12.3944,12.4316,12.1056,12.1522,12.1307,12.1285,12.1366,12.1271,12.1265,12.1407,12.1217,12.1498,12.1295,12.1196,12.1295,12.2037,12.1148,12.1214,12.1505,12.1674,12.1282,12.1265
12.8898,12.9302,12.8634,12.9836,12.8932,12.8743,12.8902,12.8641,12.9298,12.8855,12.9459,12.9549,12.9013,12.8832,12.8826,12.9042,12.8845,15.1122,13.0257,22.7999,13.1861,13.1386,13.2167,13.2536,13.1154,13.1718,13.2421,13.2248,13.1947,13.1798,12.896,12.8931,12.9048,12.9003,16.639,12.9316,12.8949,12.8809,12.8922,12.8914,12.8721,12.9006,12.9184,12.9369,12.8933,13.6258,12.8731,15.8872,12.9,12.8714
13.7384,13.657,13.6162,13.6704,13.6311,13.672,13.6384,13.622,13.6921,13.6701,13.6423,13.6483,13.6668,13.6542,13.6943,13.6609,13.6428,13.7294,13.868,14.0017,13.9518,13.9288,13.9871,13.9787,13.8988,13.9225,13.9712,13.9655,13.9271,13.9535,13.648,13.6323,13.6997,13.6635,13.6258,13.6501,13.7288,13.6361,13.6796,13.6514,13.7118,13.6301,13.6697,13.6619,13.6362,13.6593,13.6551,13.6487,13.6398,13.6501
14.4267,14.4,14.3796,14.5286,14.4064,17.0763,14.4302,14.4063,14.3826,14.3743,14.4176,14.397,14.4074,14.4367,14.4136,14.3833,14.4136,21.9697,14.6592,14.753,14.7566,18.8723,14.7757,14.7441,14.6556,14.6769,14.7015,22.1584,14.7028,14.7187,14.3738,14.3782,14.4379,14.4195,14.4213,14.3953,14.4628,14.4082,14.4564,14.3837,14.4103,14.4138,14.4771,14.421,14.4275,14.3777,14.4,14.431,14.4294,15.2837
