131.296,385.261,413.787,494.687,536.145,579.492,614.452,98.2302,927.189,989.96,1052.94,1150.47,1213.04,1288.02,1369.75,218.413,1781.45,1844.7,1922.05,2050.13,2141.68,2226.34,2328.92,566.855,2831.33,2900.42,2994.46,3169.74,3240.95,3360.95,3459.95,650.388,4007.4,4121.48,4223.66,4385.74,4480.58,4621.62,4733.18,1507.04,5357.39,5471.91,5567.11,5736.84,5816.53,5983.8,6077.42,1330.34,6710.76,6818.01,6953.72,7091.83,7247.47,7357.95,7522.88,3022.84,8239.17,8343.57,8452.55,8652.61,8771.24,8964.19,9082.47,2318.95,10136.8
140.788,425.941,452.179,540.51,584.781,626.294,679.4,107.262,1014.82,1071.81,1151.62,1255.97,1337.96,1411.45,1479.66,238.702,1927.8,2030.65,2110.97,2242.9,2344.49,2465.76,2562.53,617.368,3090.3,3184.98,3286.64,3434.42,3557.58,3687.37,3787.29,712.704,4388.93,4511.52,4625.67,4798.02,4932.58,5066.18,5220.05,1865.2,5890.61,6002.58,6100.0,6275.43,6389.45,6572.78,6658.5,1459.28,7371.2,7490.88,7633.68,7772.25,7951.07,8075.19,8256.1,3316.31,9038.3,9172.87,9278.44,9497.6,9619.37,9833.07,9960.84,2540.64,11145.1
152.688,456.855,494.116,588.272,634.282,678.039,725.078,116.365,1112.71,1162.58,1249.39,1368.26,1449.24,1520.99,1613.69,259.324,2109.45,2199.99,2303.14,2426.93,2544.57,2669.23,2767.35,671.615,3350.35,3454.14,3584.82,3743.64,3840.85,3989.65,4096.28,777.391,4720.05,4836.1,4978.68,5140.81,5270.32,5432.43,5550.73,1834.87,6277.2,6396.99,6619.2,6815.64,6903.85,7094.75,7190.23,1587.02,7944.97,8075.05,8214.02,8393.58,8552.5,8676.61,8849.8,3478.07,9671.17,9812.8,9928.81,10138.6,10272.6,10472.6,10600.9,2771.61,11859.7
161.355,486.256,538.455,636.328,685.063,731.698,781.048,125.329,1185.67,1284.82,1337.09,1486.5,1555.73,1664.47,1735.71,280.461,2295.92,2383.32,2479.53,2643.03,2746.27,2870.39,3002.46,725.889,3606.59,3718.22,3839.63,4020.84,4141.3,4310.23,4422.52,838.985,5102.81,5234.24,5376.61,5560.03,5688.09,5854.69,5993.21,2198.66,6786.69,6948.57,7130.02,7345.97,7476.05,7660.56,7771.69,1720.57,8585.06,8725.28,8892.3,9044.5,9246.68,9371.72,9565.28,3911.96,10468.5,10606.2,10727.4,10967.7,11097.3,11324.0,11487.8,2996.15,12812.5
173.116,521.251,565.3,682.077,733.709,780.472,839.816,134.775,1288.95,1367.0,1451.98,1579.87,1682.24,1777.31,1865.67,300.653,2454.62,2555.65,2651.32,2841.69,2971.98,3080.39,3226.59,781.86,3879.01,4019.87,4124.32,4313.07,4454.3,4599.82,4737.68,898.972,5498.36,5616.61,5759.76,5977.66,6146.52,6304.19,6446.58,2364.04,7293.1,7433.68,7668.13,7906.98,8036.45,8255.64,8352.56,1848.33,9236.03,9371.13,9547.38,9741.6,9946.13,10084.1,10291.7,4212.74,11251.8,11412.4,11538.2,11803.8,11922.6,12175.4,12334.8,3227.76,13791.5
179.027,558.205,608.312,722.919,781.78,833.24,892.794,143.483,1364.13,1473.3,1529.81,1702.75,1779.76,1925.66,2001.76,321.504,2625.22,2737.2,2838.65,3041.64,3151.09,3290.15,3428.98,699.547,4151.1,4260.97,4419.14,4643.68,4762.62,4914.87,5071.9,963.457,5883.45,6003.05,6168.55,6386.66,6547.52,6725.26,6930.07,2534.3,7803.28,7958.07,8201.46,8462.79,8765.42,8828.38,8964.54,1977.18,9898.31,10040.2,10207.9,10415.1,10646.5,10812.2,11018.0,4508.59,12040.4,12201.6,12350.2,12616.9,12767.7,13027.8,13186.5,3455.92,14745.9
199.35,590.238,640.688,768.105,830.727,883.415,953.831,152.783,1450.83,1554.55,1641.54,1807.05,1903.42,2023.6,2112.86,342.701,2791.06,2894.68,3031.92,3236.06,3351.37,3514.38,3641.65,888.395,4444.61,4544.48,4683.45,4903.71,5054.3,5229.52,5373.76,1025.68,6242.13,6372.58,6544.76,6783.49,6977.63,7128.98,7319.14,2596.03,8254.44,8438.92,8733.15,9002.34,9178.49,9382.34,9514.25,2104.28,10509.2,10672.2,10878.1,11081.8,11311.9,11463.8,11706.8,4806.11,12794.7,12966.0,13108.7,13410.1,13561.2,13872.7,14061.8,3688.77,15712.4
199.772,631.524,678.803,813.782,878.749,938.326,1004.23,156.675,1548.2,1638.54,1742.1,1914.19,2029.84,2153.85,2260.75,363.45,2958.89,3639.95,3249.62,3441.36,3724.12,3720.65,3871.42,790.811,4669.7,4816.04,4982.97,5205.08,5369.88,5552.29,5717.95,1091.24,6606.99,6785.97,6960.75,7210.78,7362.46,7592.03,7767.32,2866.94,8761.16,8942.34,9285.96,9545.65,9711.21,9961.94,10106.2,2235.99,11160.9,11323.0,11516.6,11733.4,12000.9,12162.1,12414.0,5096.89,13562.1,13862.0,13893.9,14207.2,14364.2,14666.0,14836.5,3910.74,16546.7
210.844,660.799,721.969,863.038,928.352,991.299,1059.47,170.729,1619.37,1737.09,1841.67,2034.8,2149.52,2260.93,2412.32,384.797,3116.09,3271.75,3401.63,3635.07,3763.18,3945.41,4092.43,999.355,4935.72,5099.8,5265.82,5496.68,5663.49,5857.9,6042.33,1153.93,6971.49,7136.28,7336.87,7578.86,7793.49,7977.54,8213.58,2675.57,9234.19,9415.27,9785.03,10087.7,10253.0,10519.6,10666.0,2362.13,11777.8,11960.0,12168.7,12415.0,12667.6,12846.1,13082.8,5393.75,14328.0,14512.5,14661.7,14982.7,15178.5,15468.8,15661.6,4148.53,17456.9
217.55,694.877,757.118,908.855,979.179,1036.55,1112.54,179.987,1716.17,1828.45,1924.96,2131.37,2246.57,2370.91,2504.92,404.696,3281.27,3422.18,3558.96,3798.28,3959.54,4129.81,4300.44,1051.87,5206.42,5370.98,5563.56,5792.44,5968.84,6149.06,6338.09,1214.9,7339.66,7511.45,7728.31,7976.28,8200.36,8394.98,8597.67,3163.52,9695.88,9889.3,10317.3,10636.8,10791.7,11091.1,11228.7,2496.99,11740.7,9302.25,9472.6,9555.5,9830.1,9925.66,10116.3,5612.79,10973.9,11109.0,11202.8,11402.2,11550.4,11790.6,11895.2,4360.77,13127.4
